district_area_id,district_area_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std,source_year,planning_room_id,planning_room_name,prediction_area_id,prediction_area_name
,,2800,2608,2268,56,116,76,2033,38,1497,32,534.5086079685194,497.0,176.86,426.40909090909093,418.5,90.02,512.9761904761905,489.0,139.52,654.5,608.5,240.85,792.5507105263159,663.335,556.43,829.0172413793103,666.5,415.2,2021,2400623.0,Andreasviertel,,
,,1216,1121,933,20,56,39,829,15,590,12,523.7551266586248,481.0,198.57,361.1875,344.5,66.58,544.5882352941177,439.5,216.54,660.2777777777778,642.5,186.82,727.4081333333335,674.133,190.95,911.125,783.0,419.32,2021,2400624.0,Weberwiese,,
,,653,581,540,9,52,19,474,34,325,28,558.1856540084389,507.0,213.54,400.3333333333333,398.0,101.21,559.6315789473684,527.0,150.89,642.25,595.0,159.63,748.2560882352941,725.4649999999999,153.05,809.1538461538462,795.0,407.43,2021,2400625.0,Wriezener Bahnhof,,
,,686,603,511,9,33,50,464,9,282,7,588.0560344827586,552.5,177.96,510.25,480.5,83.33,567.9545454545455,540.5,118.27,655.3636363636364,629.0,156.99,746.6042222222221,701.014,153.93,851.5869565217391,713.0,376.12,2021,2500726.0,Hausburgviertel,,
,,653,565,494,14,52,35,441,9,288,8,569.0929705215419,543.0,170.18,471.7692307692308,474.0,81.8,558.5416666666666,522.5,115.27,759.0,624.5,351.0,705.3546666666667,701.327,108.31,1038.5833333333333,1017.5,457.73,2021,2500727.0,Forckenbeckplatz,,
,,778,700,586,8,44,34,528,9,304,7,616.4166666666666,575.0,209.64,484.6666666666667,472.0,89.52,563.952380952381,542.0,76.34,670.8235294117648,617.0,143.8,741.7154444444444,694.063,174.53,989.4137931034484,863.0,426.95,2021,2500728.0,Samariterviertel,,
,,635,578,501,15,39,18,447,12,231,10,625.6845637583892,597.0,162.85,523.3846153846154,501.0,131.78,594.15,564.5,149.17,645.15,635.5,80.5,758.9594166666666,697.5699999999999,222.0,967.5,866.0,356.89,2021,2500729.0,Pettenkofer Straße,,
,,410,363,316,3,27,20,293,4,196,4,569.8191126279863,540.0,178.67,359.0,356.0,10.82,539.0,518.0,93.53,656.9473684210526,655.0,179.37,716.791,722.8385000000001,126.83,895.9333333333333,764.0,417.54,2021,2500830.0,Niederbarnimstraße,,
,,675,610,505,11,41,24,463,10,290,9,593.6306695464363,554.0,184.38,480.8,494.5,86.08,551.7368421052631,539.0,88.77,678.0,656.0,126.78,709.4879,682.012,142.5,937.842105263158,881.0,399.96,2021,2500831.0,Wismarplatz,,
,,808,727,615,17,45,36,548,13,325,8,609.4726277372263,566.0,193.97,471.1666666666667,490.5,137.51,602.8095238095239,570.0,125.09,695.5652173913044,671.0,103.57,832.411,853.997,175.36,992.2,878.0,428.84,2021,2500832.0,Traveplatz,,
,,850,764,650,18,39,47,579,8,390,7,554.6355785837651,505.0,189.54,442.1,450.5,37.93,498.4782608695652,506.0,109.15,625.4090909090909,626.5,164.29,702.958625,671.5565,126.38,912.5,782.0,450.33,2021,2500833.0,Boxhagener Platz,,
,,1103,1027,928,22,35,41,817,13,542,10,570.0709914320686,532.0,195.28,485.06666666666666,443.0,230.45,599.55,577.0,235.96,686.125,704.5,142.55,746.6141538461538,680.094,155.48,952.8235294117648,712.0,513.14,2021,2500834.0,Revaler Straße,,
,,1523,1399,1287,29,59,65,1147,15,664,12,607.0697471665213,566.0,202.53,491.30434782608694,480.0,148.02,605.1764705882352,563.5,175.26,740.6774193548387,678.0,268.35,766.2467333333334,736.154,195.85,886.7592592592592,817.0,372.75,2021,2500835.0,Stralauer Kiez,,
,,399,359,304,11,8,31,277,2,98,1,676.0505415162455,641.0,162.98,592.3636363636364,587.0,132.17,738.5714285714286,691.0,138.23,774.3333333333334,800.0,171.14,942.596,942.596,109.28,1242.2,1222.0,407.88,2021,2500836.0,Stralauer Halbinsel,,
,,658,586,493,18,29,43,411,8,131,0,751.2238442822385,682.0,248.52,639.0833333333334,610.5,202.46,812.6153846153846,853.0,293.07,971.4166666666666,908.0,268.6,1030.663375,988.92,110.76,947.9333333333332,920.0,158.55,2021,3100101.0,Bucher Forst,,
,,829,514,443,15,30,18,347,8,162,1,675.5936599423632,613.0,262.97,649.0833333333334,702.5,195.64,669.9285714285714,669.5,143.45,751.0,778.0,145.14,971.110875,984.945,87.85,928.0,814.5,301.81,2021,3100102.0,Klinikum Buch,,
,,1285,1196,991,16,51,36,752,9,469,1,625.4667553191489,566.5,218.53,465.5,487.0,91.84,741.1071428571429,737.5,89.35,843.7368421052631,833.0,105.77,980.0128888888888,976.643,127.65,832.5294117647059,865.0,225.08,2021,3100103.0,Karower Chaussee,,
,,388,362,302,6,9,16,262,2,78,1,799.2022900763359,760.0,301.54,485.0,532.0,200.17,607.0,607.0,,745.0,745.0,,1257.698,1257.698,517.73,913.3333333333334,876.0,302.35,2021,3200204.0,Blankenfelde,,
,,873,820,696,18,14,39,598,3,124,2,746.747491638796,705.0,204.73,590.4375,546.0,136.3,587.6666666666666,599.0,60.91,739.4444444444445,741.0,99.49,821.8513333333334,813.73,103.41,812.8,824.0,273.36,2021,3200205.0,Uhlandstraße,,
,,750,693,588,17,18,35,517,8,184,7,694.2707930367504,652.0,196.86,499.46666666666664,508.0,89.33,544.3125,543.5,92.96,724.0,645.5,333.76,750.4756249999999,689.5665,182.34,929.904761904762,889.0,320.88,2021,3200206.0,Pastor-Niemöller-Platz,,
,,991,913,782,15,25,53,677,8,247,5,707.4047267355983,659.0,230.3,568.1111111111111,593.0,181.3,543.0625,588.0,112.11,754.6363636363636,705.0,191.96,812.7775000000001,846.0205000000001,208.09,894.3225806451613,770.0,407.9,2021,3200207.0,Herthaplatz,,
,,401,385,316,9,3,13,270,0,106,0,698.8851851851852,640.5,237.58,625.5,614.0,109.6,623.0,623.0,,637.0,637.0,,,,,884.625,838.5,299.22,2021,3200308.0,Nisbléstraße,,
,,561,522,425,9,17,21,386,1,130,0,714.5181347150259,678.5,234.55,589.25,565.0,84.56,645.2,626.5,213.65,767.4285714285714,645.0,300.62,1337.216,1337.216,,941.818181818182,706.0,500.07,2021,3200309.0,Eddastraße,,
,,761,726,584,15,14,21,497,0,137,0,762.8229376257545,702.0,241.58,611.8571428571429,605.0,100.07,747.0769230769231,669.0,282.15,614.5,614.5,37.48,,,,753.2222222222222,753.0,157.59,2021,3200310.0,Krugpfuhl,,
,,1076,1030,861,21,15,30,702,1,385,1,640.2920227920227,578.0,236.81,588.0666666666667,504.0,218.48,676.7,656.5,123.44,795.8,763.0,95.44,828.424,828.424,,811.3846153846154,748.0,266.54,2021,3300411.0,Karow Nord,,
,,405,383,330,10,9,13,267,3,139,0,648.0224719101124,594.0,252.42,454.1428571428572,400.0,88.03,712.5,683.5,173.94,923.5,919.0,167.04,980.6343333333332,905.287,130.81,666.2222222222222,733.0,232.38,2021,3300412.0,Karow Bahnhof,,
,,251,240,204,12,5,6,176,0,97,0,605.6363636363636,559.5,223.83,471.44444444444446,393.0,186.75,709.3333333333334,709.0,120.5,838.5,838.5,9.19,,,,1121.5,1103.5,357.23,2021,3300413.0,Karow Ost,,
,,769,724,611,11,15,30,546,2,201,0,692.2710622710623,654.0,197.57,726.375,725.5,213.42,632.3333333333334,584.0,101.87,852.5555555555555,715.0,269.17,1228.59,1228.59,87.78,866.1333333333333,753.0,324.55,2021,3300514.0,Blankenburg,,
,,16,14,13,0,1,1,10,0,2,0,778.5,761.5,216.0,,,,692.0,692.0,,,,,,,,845.0,845.0,,2021,3300515.0,Blankenburger Süden,,
,,1142,1079,885,26,29,34,817,3,371,2,665.2399020807834,618.0,210.74,517.9,489.5,91.75,680.1111111111111,672.0,229.0,721.5,717.5,138.94,767.8669999999998,867.637,228.41,798.3,706.0,347.75,2021,3300516.0,Heinersdorf,,
,,233,217,194,6,5,11,163,1,70,1,653.9815950920246,616.0,184.54,589.1666666666666,597.0,125.94,783.0,761.0,45.21,792.0,792.0,,781.577,781.577,,813.8,843.0,130.7,2021,3300517.0,Märchenland,,
,,436,412,349,6,9,15,307,3,39,2,781.0260586319218,750.0,193.75,627.6,644.0,80.04,743.8333333333334,648.5,257.42,750.75,738.0,99.6,933.3513333333334,833.837,293.17,1097.0,987.0,331.32,2021,3400618.0,Rosenthal,,
,,1118,1060,888,18,28,30,805,6,244,3,719.9577639751553,696.0,199.54,528.5882352941177,511.0,111.44,729.9333333333333,665.0,240.74,920.7142857142856,875.5,313.65,980.4783333333334,910.065,225.54,818.4761904761905,792.0,289.81,2021,3400619.0,Wilhelmsruh,,
,,512,472,425,11,11,29,379,3,107,2,710.4010554089709,670.0,202.25,593.75,598.0,87.46,660.0,584.5,224.3,856.0,836.0,135.06,804.7733333333334,841.804,167.28,916.6666666666666,904.0,306.08,2021,3400620.0,Schönholz,,
,,895,849,730,14,15,31,646,1,315,1,657.6919504643963,605.5,208.86,541.25,550.5,150.58,633.5454545454545,636.0,137.34,712.25,670.5,139.52,686.02,686.02,,823.7777777777778,840.5,334.59,2021,3400721.0,Florakiez,,
,,557,533,471,9,11,13,421,2,199,0,643.4180522565321,609.0,197.46,508.77777777777777,474.0,94.62,593.0,566.5,107.9,706.3333333333334,649.5,218.93,1057.4765,1057.4765,98.51,888.5555555555555,683.0,488.96,2021,3400722.0,Parkstraße,,
,,1111,721,622,20,33,49,538,7,294,7,621.2100371747212,571.5,229.72,479.93333333333334,458.0,193.69,502.3809523809524,498.0,133.88,646.8333333333334,561.5,198.34,674.4951428571429,696.02,102.1,705.2941176470588,593.0,332.65,2021,3400723.0,Garbátyplatz,,
,,859,804,655,13,15,40,597,3,336,2,629.6834170854271,562.0,240.05,447.54545454545456,419.0,74.46,695.0,553.0,348.37,928.6666666666666,985.0,127.23,961.019,761.157,478.37,762.375,600.0,454.76,2021,3400724.0,Wolfshagener Straße,,
,,972,911,748,19,23,38,671,4,306,2,688.8211624441133,628.0,246.56,478.6875,495.5,84.6,605.5384615384615,616.0,130.41,853.8333333333334,907.5,296.8,930.479,854.79,312.52,915.2916666666666,698.0,494.51,2021,3400725.0,Schlosspark,,
,,963,911,792,18,29,23,688,8,321,4,646.1555232558139,615.0,198.56,590.5,595.0,102.19,585.5263157894736,595.0,164.66,766.0,697.5,199.81,839.5388750000001,841.645,155.63,1074.0625,942.5,483.19,2021,3400826.0,Tiroler Viertel,,
,,1065,1007,850,24,39,19,764,7,343,5,659.1740837696335,618.0,195.87,535.0,561.0,113.59,639.40625,633.5,97.13,716.0882352941177,685.0,132.98,817.6015714285714,708.42,156.98,836.0714285714286,681.5,359.93,2021,3400827.0,Trelleborger Viertel,,
,,405,378,325,7,17,10,299,6,121,5,655.695652173913,628.0,181.62,524.8333333333334,520.0,50.38,734.0,676.0,177.81,786.4,750.5,162.36,802.3275,770.662,99.66,1009.2857142857144,1095.0,384.06,2021,3400828.0,Spiekermann Straße,,
,,534,495,416,12,14,25,382,2,169,2,662.7853403141361,620.0,206.21,595.1666666666666,601.0,110.16,572.125,547.5,102.63,732.375,700.5,95.23,717.408,717.408,94.28,805.5,753.0,210.33,2021,3400829.0,Arnold-Zweig-Straße,,
,,782,735,598,13,25,22,542,4,283,3,637.7269372693727,595.5,216.55,491.6,479.0,102.56,597.0625,555.5,129.64,813.5,752.0,282.73,777.6685,671.017,272.81,800.1875,772.0,223.95,2021,3400830.0,Kissingenviertel,,
,,79,58,57,1,10,11,50,1,30,1,625.04,535.0,256.86,434.0,434.0,,839.0,839.0,181.02,542.0,542.0,124.45,598.336,598.336,,611.8333333333334,524.0,252.48,2021,3400831.0,Pankower Tor,,
,,656,612,504,11,21,23,469,8,231,4,650.1130063965885,604.0,204.09,515.5555555555555,470.0,123.57,604.0666666666667,547.0,167.79,576.3333333333334,553.0,60.31,898.2702499999999,857.053,255.74,773.3181818181819,736.5,252.01,2021,3500932.0,Bühringstraße,,
,,1244,872,769,17,39,41,670,4,419,4,580.631343283582,519.5,229.05,461.77777777777777,448.0,118.68,566.2222222222222,477.0,201.6,542.9047619047619,493.0,157.01,706.475,749.105,155.29,589.5806451612904,582.0,206.68,2021,3500933.0,Weißer See,,
,,881,822,713,15,21,38,663,9,347,8,628.7601809954751,592.0,191.26,502.1428571428572,515.0,73.08,540.2857142857143,529.0,89.89,647.2142857142857,651.5,53.37,672.8137777777779,659.43,104.98,715.2424242424242,654.0,264.91,2021,3500934.0,Weißenseer Spitze,,
,,523,483,418,12,19,21,372,3,206,2,606.3870967741935,574.5,185.56,529.25,436.0,196.86,481.25,461.5,91.85,574.7,576.5,132.36,764.8396666666667,698.136,120.63,776.6666666666666,665.0,327.23,2021,3500935.0,Behaimstraße,,
,,887,823,691,12,19,45,618,5,323,4,631.4822006472492,593.5,192.72,477.8888888888889,482.0,84.11,661.25,683.0,114.18,685.25,643.0,138.0,768.8806000000001,774.166,161.74,706.4545454545455,648.0,288.0,2021,3500936.0,Komponistenviertel Weißensee,,
,,1130,1054,890,23,50,26,815,19,502,15,594.8208588957056,548.0,195.02,451.3,440.5,87.69,574.5757575757576,513.0,168.81,659.5526315789474,612.0,207.05,812.8007894736843,792.653,125.13,654.3333333333334,606.0,187.33,2021,3501037.0,Rathaus Weißensee,,
,,1200,908,760,15,31,22,700,9,366,7,636.5657142857143,594.0,188.56,481.57142857142856,494.0,54.53,639.4285714285714,609.5,139.59,682.6666666666666,655.0,273.32,820.3471111111112,806.153,95.67,689.6666666666666,715.0,185.13,2021,3501038.0,Hansastraße,,
,,338,312,262,5,15,11,231,4,94,4,663.060606060606,626.0,200.17,473.2,589.0,205.16,658.2727272727273,603.0,144.53,668.1,622.5,130.12,776.71825,773.975,82.48,1084.0,1088.0,370.42,2021,3601139.0,Norweger Viertel,,
,,434,389,325,9,20,25,289,4,116,4,665.5570934256056,627.0,191.76,542.2222222222222,537.0,69.92,623.9285714285714,615.0,96.71,729.0833333333334,689.0,115.37,738.7397500000001,733.028,80.14,993.5217391304348,854.0,445.6,2021,3601140.0,Malmöer Straße,,
,,610,552,490,13,19,34,435,1,208,0,636.7770114942529,607.0,188.05,520.8181818181819,545.0,145.15,565.75,590.0,115.19,666.0,651.0,60.71,1305.914,1305.914,,926.551724137931,840.0,379.93,2021,3601141.0,Arnimplatz,,
,,1207,1115,994,21,46,46,886,9,481,8,606.5372460496613,580.0,203.05,480.06666666666666,474.0,128.73,576.625,574.0,99.63,724.0384615384615,659.5,221.73,806.392111111111,781.693,170.48,951.258064516129,914.0,372.56,2021,3601142.0,Falkplatz,,
,,688,618,541,10,42,28,481,19,227,9,632.960498960499,614.0,193.79,545.5,551.0,72.89,611.5333333333333,600.0,135.33,654.8823529411765,633.0,134.25,918.0676842105264,907.036,158.25,990.1875,830.0,367.29,2021,3601243.0,Rodenbergstraße,,
,,560,515,442,5,18,27,390,0,202,0,625.1564102564103,596.0,169.35,470.6666666666667,496.0,96.53,617.7,596.5,102.78,707.3846153846154,674.0,114.16,,,,951.0434782608696,954.0,355.72,2021,3601244.0,Humannplatz,,
,,1372,1294,1111,29,41,37,1019,17,537,14,610.9990186457311,592.0,181.05,505.46153846153845,505.5,99.44,611.0344827586207,606.0,163.52,674.2121212121212,641.0,150.36,781.7415294117645,722.834,190.33,914.9411764705884,868.5,325.47,2021,3601245.0,Ostseestraße,,
,,377,333,286,5,20,24,250,10,132,10,618.48,587.5,216.78,470.0,470.0,,522.9285714285714,508.0,99.64,700.0769230769231,571.0,268.63,750.3825999999999,772.6034999999999,93.27,932.375,792.0,421.41,2021,3601346.0,Gethsemanekirche,,
,,566,513,429,7,29,24,376,6,224,6,588.4787234042553,560.5,186.2,432.0,392.5,165.75,570.7647058823529,564.0,112.96,598.8,575.0,125.09,700.4688333333334,710.835,85.11,1003.5,947.5,411.65,2021,3601347.0,Helmholtzplatz,,
,,470,427,357,4,19,24,327,6,182,6,605.7706422018349,582.0,190.23,639.5,639.5,43.13,536.125,528.5,50.21,623.5714285714286,592.0,109.44,678.0675,686.2470000000001,67.33,825.4,701.5,285.81,2021,3601348.0,Senefelderstraße,,
,,1611,1531,1285,31,48,32,1180,19,586,16,623.7898305084746,602.0,186.48,533.6666666666666,534.0,101.99,607.6333333333333,594.5,160.47,703.92,660.0,118.21,739.6493684210527,704.316,118.44,828.1923076923077,814.0,269.74,2021,3601449.0,Michelangelostraße,,
,,1117,1054,880,19,32,30,790,13,327,12,658.0835443037975,630.0,199.91,551.8125,561.0,67.72,643.5833333333334,615.0,233.92,678.6666666666666,672.5,72.67,745.7826153846153,739.606,96.7,956.8,998.5,298.75,2021,3601450.0,Volkspark Prenzlauer Berg,,
,,680,635,556,11,20,25,499,7,236,6,632.7735470941884,609.0,196.33,544.125,508.0,155.31,689.4666666666667,649.0,240.63,780.6428571428571,683.0,262.11,770.0262857142858,709.143,192.91,921.5416666666666,913.0,328.19,2021,3601451.0,Anton-Saefkow-Park,,
,,614,575,514,14,17,22,464,6,239,5,613.4698275862069,593.5,203.01,491.77777777777777,478.0,125.17,672.8333333333334,667.5,134.53,751.3846153846154,773.0,165.46,715.5495,728.079,159.78,901.0555555555557,821.5,327.55,2021,3601452.0,Velodrom,,
,,307,278,259,6,19,10,239,8,132,5,624.7615062761506,581.0,186.98,450.1666666666667,454.5,31.73,659.9090909090909,659.0,162.15,807.5454545454545,810.0,191.24,1465.6403750000002,868.7915,1623.5,879.4285714285714,654.0,369.13,2021,3601453.0,Alter Schlachthof,,
,,909,840,734,14,30,38,639,5,372,5,577.4866979655712,558.0,201.34,499.3636363636364,481.0,125.59,474.7142857142857,444.0,119.79,496.73333333333335,482.0,94.66,688.4294,704.797,59.06,957.3846153846154,926.0,512.07,2021,3701554.0,Teutoburger Platz,,
,,605,565,500,6,16,24,452,5,273,3,588.6592920353983,557.5,193.19,480.6,553.0,146.08,619.0714285714286,499.0,342.01,687.3076923076923,573.0,382.14,823.3046,753.473,240.86,910.6,742.0,433.76,2021,3701555.0,Sredzkistraße,,
,,600,526,456,5,38,36,408,19,252,14,585.3480392156863,557.5,170.87,421.3333333333333,418.0,16.26,552.5151515151515,537.0,91.41,656.1290322580645,624.0,148.89,775.4820526315788,802.877,161.41,1017.2,981.0,432.32,2021,3701556.0,Kollwitzplatz,,
,,470,433,379,12,15,21,349,8,169,8,645.3065902578796,608.0,199.54,531.1818181818181,608.0,155.29,603.25,593.0,57.04,724.7272727272727,780.0,114.25,802.306375,804.384,27.43,813.2222222222222,814.5,203.2,2021,3701657.0,Thälmannpark,,
,,406,374,319,3,12,20,293,1,176,1,584.4914675767918,568.0,200.44,480.0,441.0,92.86,598.1666666666666,567.5,129.92,801.8571428571429,678.0,401.0,617.2860000000001,617.2860000000001,,951.5,906.0,430.23,2021,3701658.0,Christburger Straße,,
,,592,539,445,10,19,34,407,8,243,7,596.7886977886977,571.0,175.36,531.625,516.0,109.3,591.9285714285714,589.5,91.0,674.4,660.0,68.33,731.874875,720.3064999999999,121.18,893.75,763.5,388.07,2021,3701659.0,Immanuelkirchstraße,,
,,976,896,773,13,34,46,697,8,410,8,594.6671449067431,570.0,177.22,505.4,511.0,94.34,614.1578947368421,590.0,136.57,687.5882352941177,706.0,73.06,674.512625,656.3705,110.52,1014.0769230769232,1034.0,290.88,2021,3701660.0,Bötzowstraße,,
,,1907,1727,1440,47,83,86,1270,18,701,13,609.9314960629921,569.5,217.12,487.8,447.0,143.03,637.6153846153846,608.0,212.05,824.0769230769231,767.0,241.28,865.4543888888887,818.6700000000001,202.52,759.8630136986301,677.0,303.63,2021,4100101.0,Jungfernheide/Plötzensee,,
,,1047,986,800,15,23,38,752,3,376,3,636.6715425531914,600.5,198.17,517.9230769230769,482.0,105.13,620.0,546.0,152.21,792.375,789.0,156.16,757.3556666666667,765.79,83.03,759.9333333333333,691.0,272.56,2021,4100102.0,Paul-Hertz-Siedlung,,
,,301,264,242,5,14,23,216,1,54,1,732.4629629629629,697.5,209.03,641.5,635.0,74.75,714.5454545454545,712.0,91.32,822.25,792.5,141.45,876.92,876.92,,1063.1052631578948,933.0,290.9,2021,4200203.0,Olympiagelände,,
,,415,393,331,9,4,18,300,2,58,2,724.82,683.0,177.33,677.0,671.5,102.15,712.25,711.0,51.15,738.0,717.0,37.24,819.9385,819.9385,104.3,1014.6,921.0,301.15,2021,4200204.0,Angerburger Allee,,
,,504,295,252,7,14,13,229,8,53,6,715.3362445414847,703.0,163.93,593.6,569.0,104.34,671.1,676.5,99.27,759.2727272727273,746.0,80.37,823.9750000000001,787.9485,93.98,1112.1666666666667,1041.0,395.25,2021,4200205.0,Flatowallee,,
,,344,315,274,11,5,24,237,0,74,0,722.9746835443038,669.0,212.14,551.8333333333334,554.5,37.41,643.6666666666666,632.0,38.84,,,,,,,990.0,866.0,414.45,2021,4200206.0,Kranzallee,,
,,451,394,362,6,25,32,293,4,50,4,822.5699658703072,762.0,268.27,537.0,555.5,140.35,774.2222222222222,678.0,260.23,750.8,724.0,77.33,779.7864999999999,799.353,63.07,1043.0434782608695,1093.0,282.26,2021,4200207.0,Eichkamp,,
,,1544,944,819,19,25,51,731,7,393,6,626.172366621067,585.0,215.36,479.6428571428572,485.5,106.83,677.8125,668.5,113.36,759.1428571428571,786.0,162.05,777.3309999999999,753.52,112.92,943.7317073170732,862.0,320.24,2021,4200308.0,Branitzer Platz,,
,,658,622,537,7,13,23,486,2,198,2,655.9711934156379,631.0,167.78,480.0,441.0,87.66,659.5714285714286,598.0,116.77,749.5,745.5,91.62,677.803,677.803,46.89,958.3,903.5,364.93,2021,4200309.0,Neu Westend,,
,,1105,1029,884,27,29,47,798,9,437,8,622.81328320802,583.0,182.25,510.9047619047619,517.0,109.53,669.3125,576.0,244.56,682.5714285714286,698.0,110.86,828.1413333333335,849.15,69.6,833.7297297297297,763.0,288.78,2021,4200310.0,Fürstenplatz,,
,,1265,1105,946,28,91,66,824,33,495,24,594.3580097087379,546.0,203.45,438.04761904761904,451.0,66.77,631.2142857142857,556.0,188.96,678.015873015873,653.0,200.01,791.5883333333333,827.156,170.4,836.3818181818182,820.0,306.11,2021,4200311.0,Königin-Elisabeth-Straße,,
,,920,596,510,20,39,34,470,14,264,9,617.4340425531915,574.0,221.9,493.6666666666667,510.0,81.13,626.92,586.0,141.74,632.1612903225806,602.0,132.22,801.558642857143,849.0165,169.67,779.4642857142857,757.5,289.81,2021,4300412.0,Schlossgarten,,
,,1050,977,807,15,19,54,718,6,515,5,556.4192200557103,505.5,175.7,420.92857142857144,436.0,63.64,616.3333333333334,494.0,230.44,650.6666666666666,627.5,159.24,788.5685,782.64,204.58,825.7659574468086,741.0,323.06,2021,4300413.0,Klausenerplatz,,
,,1129,1034,881,17,33,62,773,8,541,8,532.3699870633894,488.0,200.23,346.9166666666667,336.0,79.99,481.8666666666667,470.0,121.31,646.3684210526316,629.0,203.73,655.1932499999999,656.51,101.29,786.8,774.0,340.89,2021,4300414.0,Schloßstraße,,
,,829,769,653,17,22,38,587,6,353,5,586.6047700170358,548.0,198.76,442.9166666666667,432.5,124.3,490.07142857142856,494.5,151.01,725.5454545454545,709.0,182.8,775.4775000000001,799.872,121.76,792.8275862068965,728.0,387.84,2021,4300415.0,Lietzensee,,
,,1325,1215,1037,27,43,67,927,13,631,11,533.6472491909385,481.0,210.93,369.2916666666667,370.0,41.12,449.84,441.0,101.6,688.0714285714286,671.5,217.24,657.9965384615384,624.62,155.38,816.0566037735849,809.0,397.38,2021,4300416.0,Amtsgerichtsplatz,,
,,1009,942,778,20,32,35,724,8,488,7,574.1008287292817,529.5,175.73,460.6666666666667,460.0,47.72,543.9545454545455,491.0,126.08,617.5882352941177,619.0,134.99,762.1481249999999,756.1355,196.98,811.5454545454545,669.0,333.61,2021,4300517.0,Tegeler Weg,,
,,744,655,569,18,50,39,501,28,309,22,593.6786427145709,565.0,175.34,457.72727272727275,458.0,115.21,635.8571428571429,596.0,134.33,678.375,655.0,141.31,846.7906785714287,782.6335,378.98,884.1212121212121,770.0,322.35,2021,4300518.0,Kaiserin-Augusta-Allee,,
,,1021,944,783,24,32,44,711,11,491,9,560.985935302391,522.0,203.51,446.90909090909093,442.0,114.78,577.3157894736842,547.0,126.13,670.7058823529412,647.0,146.19,753.2490909090909,734.373,132.82,849.3243243243244,782.0,283.78,2021,4300619.0,Alt-Lietzow,,
